training_state,yellow_state,lane_ids,#of_cars,ratio,max_ratio,new_max_ratio,tl_durations,tl_id,action,reward
0,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.022156573116691284, 0.022156573116691284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020567667626491155, 0.020567667626491155, 0.0, 0.0]",0.022156573116691284,0.022156573116691284,"[45.0, 3.0, 38.0]",JM1,"('decrease_green', 'JM1')",1
1,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.022156573116691284, 0.022156573116691284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020567667626491155, 0.020567667626491155, 0.0, 0.0]",0.022156573116691284,0.04431314623338257,"[44.0, 3.0, 38.0]",JM1,"('increase_red', 'JM1')",-2
2,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04113533525298231, 0.04113533525298231, 0.0, 0.0]",0.04431314623338257,0.04431314623338257,"[44.0, 3.0, 39.0]",JM1,"('increase_green', 'JM1')",1
3,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06170300287947346, 0.06170300287947346, 0.0, 0.0]",0.06170300287947346,0.06170300287947346,"[45.0, 3.0, 39.0]",JM1,"('increase_green', 'JM1')",1
4,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06170300287947346, 0.06170300287947346, 0.0, 0.0]",0.06170300287947346,0.08227067050596462,"[46.0, 3.0, 39.0]",JM1,"('increase_green', 'JM1')",-2
5,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08227067050596462, 0.08227067050596462, 0.0, 0.0]",0.08227067050596462,0.08227067050596462,"[47.0, 3.0, 39.0]",JM1,"('no_change', 'JM1')",1
6,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10283833813245577, 0.10283833813245577, 0.0, 0.0]",0.10283833813245577,0.10283833813245577,"[47.0, 3.0, 39.0]",JM1,"('increase_green', 'JM1')",1
7,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10283833813245577, 0.10283833813245577, 0.0, 0.0]",0.10283833813245577,0.12340600575894692,"[48.0, 3.0, 39.0]",JM1,"('decrease_red', 'JM1')",-2
8,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12340600575894692, 0.12340600575894692, 0.0, 0.0]",0.12340600575894692,0.12340600575894692,"[48.0, 3.0, 38.0]",JM1,"('decrease_green', 'JM1')",1
9,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12340600575894692, 0.12340600575894692, 0.0, 0.0]",0.12340600575894692,0.14397367338543807,"[47.0, 3.0, 38.0]",JM1,"('decrease_green', 'JM1')",-2
10,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14397367338543807, 0.14397367338543807, 0.0, 0.0]",0.14397367338543807,0.14397367338543807,"[46.0, 3.0, 38.0]",JM1,"('increase_green', 'JM1')",1
11,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16454134101192924, 0.16454134101192924, 0.0, 0.0]",0.16454134101192924,0.16454134101192924,"[47.0, 3.0, 38.0]",JM1,"('increase_red', 'JM1')",1
12,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16454134101192924, 0.16454134101192924, 0.0, 0.0]",0.16454134101192924,0.1851090086384204,"[47.0, 3.0, 39.0]",JM1,"('increase_red', 'JM1')",-2
13,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 1, 1, 0, 0, 0, 0, 8, 8, 1, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.022156573116691284, 0.022156573116691284, 0.0, 0.0, 0.0, 0.0, 0.16454134101192924, 0.16454134101192924, 0.020567667626491155, 0.0]",0.16454134101192924,0.16454134101192924,"[47.0, 3.0, 40.0]",JM1,"('decrease_green', 'JM1')",1
14,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 0, 9, 9, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.022156573116691284, 0.022156573116691284, 0.0, 0.0, 0.0, 0.0, 0.1851090086384204, 0.1851090086384204, 0.0, 0.020567667626491155]",0.1851090086384204,0.1851090086384204,"[46.0, 3.0, 40.0]",JM1,"('no_change', 'JM1')",1
15,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 1, 1, 0, 0, 1, 0, 9, 9, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.0, 0.0, 0.013037526346667825, 0.0, 0.1851090086384204, 0.1851090086384204, 0.0, 0.020567667626491155]",0.1851090086384204,0.1851090086384204,"[46.0, 3.0, 40.0]",JM1,"('decrease_green', 'JM1')",1
16,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 1, 1, 0, 0, 1, 0, 9, 9, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.0, 0.0, 0.013037526346667825, 0.0, 0.1851090086384204, 0.1851090086384204, 0.0, 0.020567667626491155]",0.1851090086384204,0.1851090086384204,"[45.0, 3.0, 40.0]",JM1,"('decrease_green', 'JM1')",1
17,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 1, 1, 1, 1, 0, 0, 9, 9, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.013037526346667825, 0.013037526346667825, 0.0, 0.0, 0.1851090086384204, 0.1851090086384204, 0.0, 0.020567667626491155]",0.1851090086384204,0.1851090086384204,"[44.0, 3.0, 40.0]",JM1,"('decrease_green', 'JM1')",1
18,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 1, 1, 1, 1, 1, 0, 9, 9, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.013037526346667825, 0.013037526346667825, 0.013037526346667825, 0.0, 0.1851090086384204, 0.1851090086384204, 0.0, 0.020567667626491155]",0.1851090086384204,0.1851090086384204,"[43.0, 3.0, 40.0]",JM1,"('decrease_green', 'JM1')",1
19,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 1, 1, 1, 1, 1, 0, 9, 9, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.013037526346667825, 0.013037526346667825, 0.013037526346667825, 0.0, 0.1851090086384204, 0.1851090086384204, 0.0, 0.020567667626491155]",0.1851090086384204,0.1851090086384204,"[42.0, 3.0, 40.0]",JM1,"('no_change', 'JM1')",1
20,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 1, 1, 2, 2, 0, 0, 9, 9, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.013037526346667825, 0.013037526346667825, 0.013037526346667825, 0.0, 0.1851090086384204, 0.1851090086384204, 0.0, 0.020567667626491155]",0.1851090086384204,0.1851090086384204,"[42.0, 3.0, 40.0]",JM1,"('decrease_red', 'JM1')",1
21,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 5, 5, 1, 1, 2, 2, 0, 0, 8, 8, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.02607505269333565, 0.02607505269333565, 0.0, 0.0, 0.1851090086384204, 0.1851090086384204, 0.0, 0.020567667626491155]",0.1851090086384204,0.16454134101192924,"[42.0, 3.0, 39.0]",JM1,"('decrease_red', 'JM1')",2
22,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 6, 6, 1, 1, 2, 2, 0, 0, 8, 8, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.11078286558345643, 0.11078286558345643, 0.022156573116691284, 0.022156573116691284, 0.02607505269333565, 0.02607505269333565, 0.0, 0.0, 0.16454134101192924, 0.16454134101192924, 0.020567667626491155, 0.020567667626491155]",0.16454134101192924,0.16454134101192924,"[42.0, 3.0, 38.0]",JM1,"('decrease_red', 'JM1')",1
23,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 6, 6, 1, 1, 2, 2, 0, 0, 7, 7, 2, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.1329394387001477, 0.1329394387001477, 0.022156573116691284, 0.022156573116691284, 0.02607505269333565, 0.02607505269333565, 0.0, 0.0, 0.16454134101192924, 0.16454134101192924, 0.020567667626491155, 0.020567667626491155]",0.16454134101192924,0.14397367338543807,"[42.0, 3.0, 37.0]",JM1,"('no_change', 'JM1')",2
24,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 1, 1, 2, 2, 0, 0, 6, 6, 1, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.11078286558345643, 0.11078286558345643, 0.0, 0.0, 0.02607505269333565, 0.02607505269333565, 0.0, 0.0, 0.12340600575894692, 0.12340600575894692, 0.04113533525298231, 0.0]",0.12340600575894692,0.12340600575894692,"[42.0, 3.0, 37.0]",JM1,"('increase_green', 'JM1')",1
25,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 1, 1, 2, 2, 0, 0, 6, 6, 1, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.02607505269333565, 0.02607505269333565, 0.0, 0.0, 0.14397367338543807, 0.14397367338543807, 0.020567667626491155, 0.0]",0.14397367338543807,0.12340600575894692,"[43.0, 3.0, 37.0]",JM1,"('no_change', 'JM1')",2
26,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 0, 0, 2, 2, 0, 1, 6, 6, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.022156573116691284, 0.022156573116691284, 0.02607505269333565, 0.02607505269333565, 0.0, 0.013037526346667825, 0.12340600575894692, 0.12340600575894692, 0.0, 0.0]",0.12340600575894692,0.12340600575894692,"[43.0, 3.0, 37.0]",JM1,"('increase_red', 'JM1')",1
27,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 1, 5, 5, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.02607505269333565, 0.02607505269333565, 0.0, 0.013037526346667825, 0.10283833813245577, 0.10283833813245577, 0.0, 0.0]",0.10283833813245577,0.10283833813245577,"[43.0, 3.0, 38.0]",JM1,"('decrease_red', 'JM1')",1
28,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 4, 4, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.02607505269333565, 0.02607505269333565, 0.0, 0.02607505269333565, 0.10283833813245577, 0.10283833813245577, 0.0, 0.0]",0.10283833813245577,0.08227067050596462,"[43.0, 3.0, 37.0]",JM1,"('decrease_red', 'JM1')",2
29,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 2, 1, 3, 3, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.02607505269333565, 0.02607505269333565, 0.013037526346667825, 0.02607505269333565, 0.08227067050596462, 0.08227067050596462, 0.0, 0.0]",0.08227067050596462,0.06170300287947346,"[43.0, 3.0, 36.0]",JM1,"('decrease_red', 'JM1')",2
30,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 2, 1, 3, 3, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.039112579040003474, 0.039112579040003474, 0.02607505269333565, 0.013037526346667825, 0.06170300287947346, 0.06170300287947346, 0.0, 0.0]",0.06646971935007386,0.06646971935007386,"[43.0, 3.0, 35.0]",JM1,"('decrease_green', 'JM1')",1
31,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 2, 1, 2, 2, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.039112579040003474, 0.039112579040003474, 0.02607505269333565, 0.013037526346667825, 0.04113533525298231, 0.04113533525298231, 0.0, 0.0]",0.06646971935007386,0.06646971935007386,"[42.0, 3.0, 35.0]",JM1,"('no_change', 'JM1')",1
32,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 2, 1, 1, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.039112579040003474, 0.039112579040003474, 0.02607505269333565, 0.013037526346667825, 0.020567667626491155, 0.020567667626491155, 0.0, 0.0]",0.06646971935007386,0.08862629246676514,"[42.0, 3.0, 35.0]",JM1,"('decrease_green', 'JM1')",-2
33,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 3, 1, 1, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.0, 0.0, 0.0521501053866713, 0.0521501053866713, 0.02607505269333565, 0.013037526346667825, 0.020567667626491155, 0.020567667626491155, 0.0, 0.0]",0.08862629246676514,0.06646971935007386,"[41.0, 3.0, 35.0]",JM1,"('no_change', 'JM1')",2
34,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 5, 0, 1, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.02607505269333565, 0.02607505269333565, 0.06518763173333912, 0.0, 0.020567667626491155, 0.020567667626491155, 0.0, 0.0]",0.06646971935007386,0.06646971935007386,"[41.0, 3.0, 35.0]",JM1,"('increase_red', 'JM1')",1
35,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 5, 0, 1, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.039112579040003474, 0.039112579040003474, 0.06518763173333912, 0.0, 0.020567667626491155, 0.020567667626491155, 0.0, 0.0]",0.06646971935007386,0.06646971935007386,"[41.0, 3.0, 36.0]",JM1,"('increase_red', 'JM1')",1
36,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 2, 2, 0, 0, 3, 3, 5, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.039112579040003474, 0.039112579040003474, 0.06518763173333912, 0.0, 0.0, 0.0, 0.0, 0.0]",0.06646971935007386,0.06518763173333912,"[41.0, 3.0, 37.0]",JM1,"('increase_red', 'JM1')",1
